,revenue,fuel_surcharge,accessorial_charges,driver_id,actual_distance_miles,actual_duration_hours,idle_time_hours,total_revenue,dispatch_date_year
57906,3245.52,406.72,150,DRV00113,1337,20.8,8.2,2688.8,2024
57907,1567.05,189.0,100,DRV00020,669,11.7,5.8,1278.05,2024
57908,4593.19,504.32,100,DRV00065,1622,27.1,11.1,3988.8699999999994,2024
57909,6791.33,453.91,150,DRV00130,2347,38.6,9.3,6187.42,2024
57910,1249.82,153.34,0,DRV00064,715,11.5,6.3,1096.48,2024
57911,965.28,76.16,0,DRV00082,486,9.5,5.5,889.12,2024
57912,2186.01,276.3,0,DRV00020,938,16.3,9.8,1909.7100000000003,2024
57913,2242.78,114.3,100,DRV00051,779,14.8,8.7,2028.4800000000002,2024
57914,1755.48,209.79,75,DRV00122,792,15.2,3.0,1470.69,2024
57915,5046.95,451.8,150,DRV00138,2396,39.1,7.4,4445.15,2024
57916,1359.66,153.34,200,DRV00003,713,13.6,7.9,1006.32,2024
57917,1479.45,273.36,0,DRV00103,835,15.3,11.9,1206.0900000000001,2024
57918,1648.69,189.0,100,DRV00071,704,11.1,9.8,1359.69,2024
57919,1419.96,153.34,200,DRV00018,694,13.5,11.7,1066.6200000000001,2024
57920,1641.05,153.34,200,DRV00133,707,11.9,5.4,1287.71,2024
57921,5447.03,580.87,0,DRV00084,2026,38.8,4.0,4866.16,2024
57922,3727.98,309.24,0,DRV00105,1775,27.4,8.7,3418.74,2024
57923,2488.86,344.52,200,DRV00150,1103,19.1,4.4,1944.3400000000001,2024
57924,4317.85,564.72,200,DRV00145,2129,33.0,6.8,3553.13,2024
57925,1808.01,384.2,75,DRV00055,1140,18.3,4.1,1348.81,2024
57926,3095.2,406.72,50,DRV00051,1251,21.3,9.1,2638.4799999999996,2024
57927,1212.53,185.6,50,DRV00091,688,11.9,11.2,976.93,2024
57928,1644.42,144.0,0,DRV00117,728,13.5,9.5,1500.42,2024
57930,3486.12,255.36,50,DRV00006,1295,22.1,11.0,3180.7599999999998,2024
57931,2241.05,344.52,75,DRV00095,1057,20.7,10.6,1821.5300000000002,2024
57932,2447.78,344.52,75,DRV00094,1106,20.6,9.4,2028.2600000000002,2024
57933,1498.77,189.0,0,DRV00144,669,12.8,8.1,1309.77,2024
57934,4820.4,580.87,50,DRV00063,1985,35.3,11.7,4189.53,2024
57935,4113.05,454.74,150,DRV00070,1813,34.9,8.0,3508.3100000000004,2024
57936,1202.6,128.63,200,DRV00087,714,11.0,3.4,873.9699999999999,2024
57937,3379.44,357.25,50,DRV00032,1437,23.3,5.6,2972.19,2024
57938,5548.92,590.24,100,DRV00016,2224,39.8,6.2,4858.68,2024
57939,3327.85,537.81,150,DRV00094,2542,45.7,3.2,2640.04,2024
57940,6524.26,891.82,200,DRV00018,2803,51.8,7.7,5432.4400000000005,2024
57941,2244.57,114.3,150,DRV00015,765,14.4,11.7,1980.2700000000002,2024
57942,3205.82,216.92,100,DRV00124,1373,25.4,5.2,2888.9,2024
57943,1513.96,149.26,0,DRV00133,915,15.0,2.8,1364.7,2024
57944,7334.89,891.82,200,DRV00017,2657,46.2,5.3,6243.070000000001,2024
57945,3312.25,376.0,0,DRV00114,1264,22.9,9.7,2936.25,2024
57946,2781.72,216.92,200,DRV00095,1253,20.3,4.9,2364.7999999999997,2024
57947,2157.64,249.44,0,DRV00033,1677,31.5,7.6,1908.1999999999998,2024
57948,5654.91,499.18,50,DRV00092,2318,41.4,4.6,5105.73,2024
57949,167.24,15.64,50,DRV00100,97,1.8,9.5,101.60000000000001,2024
57950,2471.44,228.76,0,DRV00045,1217,20.7,8.7,2242.6800000000003,2024
57951,2905.33,406.72,150,DRV00100,1247,20.9,2.2,2348.6099999999997,2024
57952,1224.78,128.63,0,DRV00053,678,13.2,6.8,1096.15,2024
57953,1362.12,153.34,150,DRV00041,719,12.3,7.0,1058.78,2024
57954,4663.03,454.74,0,DRV00006,1739,30.1,5.8,4208.29,2024
57955,3797.9,454.74,200,DRV00144,1824,35.3,6.2,3143.16,2024
57956,4533.66,309.24,150,DRV00026,1739,28.8,11.1,4074.42,2024
57958,3716.95,555.52,0,DRV00083,2050,38.0,10.6,3161.43,2024
57959,6025.74,891.82,75,DRV00145,2651,42.3,6.4,5058.92,2024
57960,4078.98,454.74,0,DRV00051,1797,33.8,3.6,3624.24,2024
57961,4118.22,504.32,0,DRV00124,1554,30.6,5.5,3613.9,2024
57962,2851.24,228.76,0,DRV00071,1259,24.0,10.3,2622.4799999999996,2024
57963,3667.04,309.24,0,DRV00014,1846,32.5,9.7,3357.8,2024
57964,1369.66,153.34,150,DRV00105,697,13.7,10.5,1066.3200000000002,2024
57965,4584.75,564.72,75,DRV00078,2133,37.1,5.0,3945.0299999999997,2024
57966,1971.6,384.2,50,DRV00142,1211,21.3,10.3,1537.3999999999999,2024
57967,7074.59,814.37,0,DRV00110,2667,53.0,2.5,6260.22,2024
57968,1871.49,384.2,0,DRV00054,1187,19.0,11.3,1487.29,2024
57969,6215.07,499.18,150,DRV00011,2307,43.1,10.3,5565.889999999999,2024
57970,1199.05,170.88,200,DRV00005,755,12.3,8.9,828.17,2024
57971,1065.51,76.16,200,DRV00018,511,9.2,2.8,789.35,2024
57972,1416.55,170.88,0,DRV00127,715,11.6,11.7,1245.67,2024
57973,4146.09,537.81,150,DRV00139,2558,41.6,7.1,3458.28,2024
57974,6106.64,472.14,200,DRV00104,2796,46.8,11.2,5434.5,2024
57975,7071.91,499.18,200,DRV00075,2369,40.1,9.6,6372.73,2024
57976,5609.96,891.82,150,DRV00054,2800,43.4,6.6,4568.14,2024
57977,6510.21,499.18,0,DRV00088,2274,41.5,8.1,6011.03,2024
57978,808.42,131.28,150,DRV00038,544,10.0,9.7,527.14,2024
57979,2305.81,228.76,200,DRV00084,1241,20.8,2.0,1877.05,2024
57980,4775.35,590.24,50,DRV00123,2227,38.0,4.2,4135.110000000001,2024
57981,1210.91,98.61,0,DRV00129,539,10.7,7.9,1112.3000000000002,2024
57982,286.87,13.8,150,DRV00123,97,1.7,6.8,123.07000000000001,2024
57983,133.82,15.64,0,DRV00129,97,1.8,9.7,118.17999999999999,2024
57984,5116.13,590.24,0,DRV00105,2109,36.1,10.3,4525.89,2024
57985,2111.14,276.3,200,DRV00065,978,19.0,3.3,1634.84,2024
57986,4676.67,309.24,0,DRV00011,1762,29.2,3.6,4367.43,2024
57987,1284.58,128.63,100,DRV00064,673,11.6,5.6,1055.9499999999998,2024
57988,3908.26,383.23,0,DRV00082,2045,39.5,5.0,3525.03,2024
57989,4099.27,451.8,75,DRV00034,2365,44.8,7.5,3572.4700000000003,2024
57990,2137.81,114.3,75,DRV00113,786,12.6,6.5,1948.51,2024
57991,4194.12,451.8,150,DRV00002,2392,42.8,4.9,3592.3199999999997,2024
57992,2110.71,249.44,100,DRV00063,1549,24.8,10.5,1761.27,2024
57993,4862.88,590.24,0,DRV00060,2085,38.5,7.1,4272.64,2024
57994,244.0,13.8,150,DRV00009,91,1.7,9.5,80.2,2024
57995,1660.42,144.0,75,DRV00043,708,13.1,4.2,1441.42,2024
57996,2228.79,114.3,100,DRV00134,760,14.0,4.4,2014.49,2024
57997,3567.54,738.48,200,DRV00025,2213,38.2,9.1,2629.06,2024
57998,3326.63,406.72,0,DRV00065,1259,19.6,4.8,2919.91,2024
57999,2860.22,228.76,75,DRV00094,1212,19.9,5.5,2556.46,2024
58000,6412.96,499.18,150,DRV00004,2290,37.3,4.3,5763.78,2024
58001,1296.74,98.61,200,DRV00062,527,9.4,3.1,998.13,2024
58002,3036.75,376.0,100,DRV00064,1203,18.6,11.9,2560.75,2024
58003,5977.47,499.18,0,DRV00127,2259,40.3,10.0,5478.29,2024
58004,982.05,161.53,0,DRV00059,575,8.9,9.6,820.52,2024
58005,2470.94,344.52,0,DRV00111,1056,20.8,9.5,2126.42,2024
58006,1302.15,128.63,150,DRV00017,703,10.9,5.8,1023.5200000000001,2024
58007,5026.27,792.88,0,DRV00004,2497,42.4,3.1,4233.39,2024
58008,943.23,76.16,0,DRV00057,510,9.2,5.2,867.07,2024
58009,4402.25,524.7,200,DRV00110,1807,30.3,2.1,3677.55,2024
58010,971.18,76.16,200,DRV00148,490,8.8,11.5,695.02,2024
58011,260.28,13.8,0,DRV00033,95,1.5,8.0,246.47999999999996,2024
58012,5407.79,792.88,150,DRV00103,2514,45.3,9.7,4464.91,2024
58013,4460.97,524.7,150,DRV00059,1737,28.4,9.9,3786.2700000000004,2024
58014,3899.62,524.7,150,DRV00019,1771,30.8,10.3,3224.92,2024
58015,4232.14,504.32,100,DRV00059,1673,26.8,10.5,3627.82,2024
58016,5636.4,453.91,0,DRV00024,2506,41.6,6.3,5182.49,2024
58017,7126.12,891.82,0,DRV00149,2692,47.9,6.3,6234.3,2024
58018,3538.92,537.81,50,DRV00016,2565,43.7,11.3,2951.11,2024
58019,2295.73,344.52,0,DRV00033,1092,17.6,5.9,1951.21,2024
58020,1284.34,170.88,150,DRV00126,752,11.8,3.8,963.4599999999999,2024
58021,288.23,13.8,100,DRV00123,92,1.6,3.5,174.43,2024
58022,5836.37,499.18,150,DRV00091,2370,39.3,5.6,5187.19,2024
58023,4568.07,565.38,75,DRV00012,3258,51.7,11.1,3927.6899999999996,2024
58024,4917.35,580.87,0,DRV00038,2086,33.7,2.8,4336.4800000000005,2024
58025,4058.8,451.8,0,DRV00061,2401,41.9,4.9,3607.0,2024
58026,2154.9,276.3,0,DRV00125,942,18.0,6.3,1878.6000000000001,2024
58027,3843.74,738.48,150,DRV00123,2270,35.6,4.3,2955.2599999999998,2024
58028,3825.12,460.0,50,DRV00038,1817,33.9,11.5,3315.12,2024
58029,3657.81,537.81,150,DRV00095,2609,41.1,3.4,2970.0,2024
58030,926.04,131.28,200,DRV00050,557,10.4,10.8,594.76,2024
58031,5532.69,708.51,100,DRV00050,2306,36.3,11.9,4724.179999999999,2024
58032,1875.52,344.12,200,DRV00036,1290,24.2,8.4,1331.4,2024
58033,4095.83,738.48,0,DRV00081,2164,43.0,8.3,3357.35,2024
58034,1860.34,144.0,100,DRV00041,715,12.1,6.2,1616.34,2024
58035,3314.57,376.0,200,DRV00095,1263,19.7,8.6,2738.57,2024
58036,1121.15,76.16,200,DRV00057,470,8.2,8.4,844.9900000000001,2024
58037,6450.68,814.37,150,DRV00003,2797,55.8,8.1,5486.31,2024
58039,1344.65,137.31,200,DRV00047,642,10.9,4.0,1007.3400000000001,2024
58040,3805.53,460.0,150,DRV00097,1902,31.3,7.8,3195.53,2024
58041,2579.87,376.0,75,DRV00123,1219,19.4,11.5,2128.87,2024
58042,4447.97,590.24,0,DRV00051,2158,38.1,9.3,3857.7300000000005,2024
58043,1129.86,161.53,200,DRV00001,546,10.2,7.2,768.3299999999999,2024
58044,1717.45,114.3,0,DRV00089,787,15.6,9.2,1603.15,2024
58045,3060.69,460.0,0,DRV00025,1906,29.6,10.2,2600.69,2024
58046,2178.26,384.2,0,DRV00133,1197,21.4,7.0,1794.0600000000002,2024
58047,3841.41,314.64,50,DRV00149,1337,26.1,2.3,3476.77,2024
58048,2024.48,209.79,50,DRV00016,775,12.6,11.3,1764.69,2024
58049,4286.96,537.81,50,DRV00099,2601,43.1,11.2,3699.15,2024
58050,3812.33,564.72,0,DRV00020,2145,33.4,5.7,3247.6099999999997,2024
58051,3840.72,383.23,0,DRV00095,2032,36.6,9.8,3457.49,2024
58052,2669.29,376.0,150,DRV00039,1157,18.3,6.2,2143.29,2024
58053,1242.56,98.61,150,DRV00044,521,9.2,4.7,993.9499999999999,2024
58054,6586.66,792.88,200,DRV00056,2320,43.9,7.9,5593.78,2024
58055,2923.2,419.43,0,DRV00099,1294,23.4,3.9,2503.77,2024
58056,4401.9,590.24,50,DRV00095,2200,37.9,7.4,3761.66,2024
58057,3621.1,454.74,200,DRV00065,1736,31.8,4.8,2966.3599999999997,2024
58058,3498.11,537.81,100,DRV00003,2749,48.0,5.0,2860.3,2024
58059,4757.03,590.24,0,DRV00043,2124,40.0,4.3,4166.79,2024
58060,4051.6,454.74,0,DRV00033,1747,28.4,9.7,3596.8599999999997,2024
58061,6846.25,814.37,150,DRV00114,2643,42.4,9.7,5881.88,2024
58062,2931.87,228.76,50,DRV00111,1218,22.3,9.8,2653.1099999999997,2024
58063,6524.51,453.91,200,DRV00088,2415,47.8,4.9,5870.6,2024
58064,1938.93,344.12,0,DRV00003,1262,22.0,8.4,1594.81,2024
58065,4393.54,451.8,0,DRV00059,2433,42.9,8.8,3941.74,2024
58066,805.83,131.28,0,DRV00014,536,8.5,6.0,674.5500000000001,2024
58067,1278.9,170.88,50,DRV00065,714,13.7,10.8,1058.02,2024
58068,1014.96,131.28,100,DRV00012,538,10.4,9.4,783.6800000000001,2024
58069,369.37,40.08,0,DRV00026,178,3.1,8.3,329.29,2024
58070,1307.11,170.88,200,DRV00130,757,12.8,6.2,936.2299999999999,2024
58071,5794.56,891.82,0,DRV00139,2737,46.4,2.5,4902.740000000001,2024
58072,1191.39,98.61,0,DRV00035,516,8.1,6.1,1092.7800000000002,2024
58073,414.82,40.08,150,DRV00075,172,3.0,5.2,224.74,2024
58074,5359.29,580.87,200,DRV00087,1963,37.7,11.2,4578.42,2024
58075,4385.72,580.87,0,DRV00121,2010,31.8,6.5,3804.8500000000004,2024
58076,1037.73,98.61,75,DRV00139,527,8.6,5.5,864.12,2024
58077,2920.65,419.43,0,DRV00054,1349,22.4,11.9,2501.2200000000003,2024
58078,165.01,15.64,150,DRV00124,95,1.6,10.2,-0.6300000000000097,2024
58079,1795.48,149.26,100,DRV00005,862,13.5,9.6,1546.22,2024
58080,6004.13,499.18,0,DRV00122,2238,35.7,3.4,5504.95,2024
58081,4267.16,738.48,0,DRV00026,2252,39.0,4.7,3528.68,2024
58082,344.55,40.08,0,DRV00056,177,2.8,6.1,304.47,2024
58083,6357.5,453.91,0,DRV00022,2537,40.1,11.3,5903.59,2024
58084,3106.22,295.83,75,DRV00087,1566,24.6,7.7,2735.39,2024
58085,2844.97,216.92,75,DRV00018,1270,20.6,11.6,2553.0499999999997,2024
58086,1614.36,153.34,75,DRV00150,714,11.7,7.2,1386.02,2024
58087,1515.48,149.26,0,DRV00133,930,14.5,6.6,1366.22,2024
58088,1165.16,98.61,50,DRV00057,513,8.8,9.4,1016.5500000000001,2024
58089,4048.24,383.23,0,DRV00039,2032,37.5,7.8,3665.0099999999998,2024
58090,6890.85,453.91,100,DRV00062,2397,38.7,11.5,6336.9400000000005,2024
58091,1464.34,185.6,50,DRV00004,673,13.4,2.6,1228.74,2024
58092,1238.28,273.36,0,DRV00085,793,12.4,11.0,964.92,2024
58093,2668.08,376.0,50,DRV00059,1158,21.4,6.9,2242.08,2024
58094,7015.62,463.93,0,DRV00126,2836,53.3,2.1,6551.69,2024
58095,6274.12,792.88,200,DRV00141,2364,44.3,11.6,5281.24,2024
58096,2189.34,344.12,0,DRV00061,1307,20.4,4.8,1845.2200000000003,2024
58098,3535.04,460.0,50,DRV00077,1819,33.9,4.0,3025.04,2024
58099,6452.81,792.88,0,DRV00129,2372,43.7,8.9,5659.93,2024
58100,7054.22,891.82,0,DRV00111,2823,47.0,6.7,6162.400000000001,2024
58101,3587.86,460.0,50,DRV00134,1959,35.2,7.9,3077.86,2024
58102,3802.68,738.48,200,DRV00128,2282,43.8,4.0,2864.2,2024
58103,1113.08,98.61,50,DRV00061,549,10.5,10.6,964.4699999999999,2024
58104,3366.04,295.83,75,DRV00034,1604,28.6,3.7,2995.21,2024
58105,1482.86,137.31,0,DRV00128,602,10.9,9.9,1345.55,2024
58106,3440.73,738.48,50,DRV00034,2176,33.7,11.4,2652.25,2024
58107,6561.49,499.18,0,DRV00075,2309,39.8,3.6,6062.3099999999995,2024
58108,3350.64,314.64,0,DRV00083,1364,21.3,2.6,3036.0,2024
58109,1258.28,141.33,75,DRV00085,676,12.5,2.5,1041.95,2024
58110,3601.39,504.32,100,DRV00114,1569,25.6,9.4,2997.0699999999997,2024
58111,7271.22,891.82,200,DRV00001,2642,45.5,10.4,6179.400000000001,2024
58113,1431.13,185.6,100,DRV00142,690,12.8,10.8,1145.5300000000002,2024
58114,4751.77,792.88,50,DRV00057,2413,38.6,2.8,3908.8900000000003,2024
58115,161.74,15.64,200,DRV00117,99,1.6,2.1,-53.89999999999999,2024
58116,1350.06,137.31,150,DRV00019,612,9.5,9.0,1062.75,2024
58117,6249.61,792.88,150,DRV00029,2431,45.2,9.7,5306.73,2024
58119,6247.03,499.18,150,DRV00085,2300,38.7,4.6,5597.849999999999,2024
58120,3299.03,376.0,150,DRV00101,1244,20.0,4.8,2773.03,2024
58121,2145.23,344.12,0,DRV00016,1243,20.7,11.9,1801.1100000000001,2024
58122,972.47,76.16,100,DRV00038,481,7.5,11.1,796.3100000000001,2024
58123,908.66,76.16,0,DRV00148,497,7.8,3.9,832.5,2024
58124,4118.25,738.48,150,DRV00144,2132,36.1,5.4,3229.77,2024
58125,975.76,141.33,100,DRV00128,685,12.6,9.0,734.43,2024
58126,1239.5,141.33,100,DRV00019,710,12.0,7.6,998.17,2024
58127,1881.33,384.2,200,DRV00082,1166,22.5,5.5,1297.1299999999999,2024
58128,4519.13,524.7,0,DRV00133,1816,31.3,3.2,3994.4300000000003,2024
58129,5704.1,499.18,0,DRV00107,2239,38.5,7.1,5204.92,2024
58130,3473.22,295.83,150,DRV00125,1675,28.9,9.5,3027.39,2024
58131,2278.14,114.3,75,DRV00079,778,12.3,9.7,2088.8399999999997,2024
58132,806.33,131.28,150,DRV00050,539,8.6,11.0,525.0500000000001,2024
58133,3709.28,504.32,50,DRV00058,1584,31.1,5.7,3154.96,2024
58134,1494.34,137.31,50,DRV00017,616,11.1,11.5,1307.03,2024
58135,1887.9,114.3,200,DRV00034,773,12.2,7.8,1573.6000000000001,2024
58136,7825.3,814.37,0,DRV00089,2691,41.5,8.5,7010.93,2024
58137,6787.96,792.88,150,DRV00056,2288,37.6,2.2,5845.08,2024
58138,2567.37,249.44,75,DRV00054,1542,28.2,2.9,2242.93,2024
58139,3736.81,309.24,0,DRV00109,1808,33.4,9.0,3427.5699999999997,2024
58140,166.34,15.64,0,DRV00064,91,1.8,7.1,150.7,2024
58141,2859.66,228.76,75,DRV00036,1299,25.5,2.6,2555.8999999999996,2024
58142,5854.38,453.91,100,DRV00118,2382,40.8,11.1,5300.47,2024
58143,1393.03,170.88,0,DRV00095,720,14.4,4.9,1222.15,2024
58144,2849.73,255.36,0,DRV00038,1231,20.8,2.7,2594.37,2024
58145,1040.01,141.33,0,DRV00030,710,12.4,11.4,898.68,2024
58146,1963.41,209.79,150,DRV00134,797,13.4,11.1,1603.6200000000001,2024
58147,1196.28,128.63,0,DRV00085,697,13.3,7.9,1067.65,2024
58148,4060.52,451.8,0,DRV00118,2269,40.2,8.2,3608.72,2024
58149,5941.55,463.93,0,DRV00062,2701,43.4,9.5,5477.62,2024
58150,7271.59,891.82,100,DRV00062,2606,48.9,9.5,6279.77,2024
58151,2292.93,344.12,100,DRV00075,1229,19.7,9.3,1848.81,2024
58152,1199.55,128.63,75,DRV00054,669,11.0,3.7,995.92,2024
58153,4335.01,524.7,0,DRV00102,1779,35.1,9.3,3810.3100000000004,2024
58154,1548.47,149.26,0,DRV00060,879,15.9,4.3,1399.21,2024
58155,6097.42,463.93,0,DRV00017,2776,50.1,5.6,5633.49,2024
58156,2126.16,114.3,150,DRV00002,754,14.4,10.2,1861.86,2024
58157,4063.64,504.32,75,DRV00127,1553,30.2,6.7,3484.3199999999997,2024
58158,5976.07,472.14,50,DRV00120,2679,47.1,6.0,5453.929999999999,2024
58159,5249.03,580.87,75,DRV00144,2008,31.4,5.6,4593.16,2024
58160,2726.35,295.83,75,DRV00077,1594,31.5,6.0,2355.52,2024
58161,222.2,13.8,200,DRV00089,91,1.5,8.8,8.399999999999988,2024
58162,4187.57,504.32,150,DRV00091,1564,29.8,7.0,3533.2499999999995,2024
58163,4509.05,564.72,75,DRV00036,2338,40.6,3.3,3869.33,2024
58164,1575.45,170.88,0,DRV00101,697,13.4,5.0,1404.5700000000002,2024
58165,3960.16,383.23,200,DRV00026,2114,34.0,9.2,3376.93,2024
58166,1576.77,170.88,0,DRV00079,765,11.8,9.0,1405.8899999999999,2024
58167,1505.9,273.36,0,DRV00108,850,13.7,11.8,1232.54,2024
58168,4989.32,590.24,100,DRV00010,2128,33.8,10.1,4299.08,2024
58169,5408.27,792.88,150,DRV00065,2492,39.2,4.0,4465.39,2024
58170,5816.05,590.24,150,DRV00092,2107,39.5,3.6,5075.81,2024
58171,4384.39,564.72,100,DRV00009,2171,42.2,3.5,3719.67,2024
58172,1762.6,384.2,0,DRV00054,1196,19.7,5.0,1378.3999999999999,2024
58173,1344.07,137.31,0,DRV00111,597,10.8,11.7,1206.76,2024
58174,4760.82,451.8,200,DRV00063,2430,41.1,7.3,4109.0199999999995,2024
58175,3328.61,255.36,0,DRV00141,1244,19.5,12.0,3073.25,2024
58176,1210.25,137.31,0,DRV00146,585,9.8,4.7,1072.94,2024
58177,4810.22,565.38,75,DRV00060,3258,64.1,6.2,4169.84,2024
58178,1244.31,185.6,0,DRV00035,648,10.4,3.4,1058.71,2024
58179,2712.09,295.83,150,DRV00065,1549,29.8,4.2,2266.26,2024
58180,3099.34,376.0,75,DRV00017,1238,19.8,11.8,2648.34,2024
58181,259.52,13.8,150,DRV00034,91,1.5,7.8,95.71999999999998,2024
58182,2386.37,249.44,150,DRV00014,1677,30.1,10.8,1986.9299999999998,2024
58183,2687.71,216.92,0,DRV00033,1258,20.8,6.2,2470.79,2024
58184,2203.68,344.52,75,DRV00108,1124,18.9,10.8,1784.1599999999999,2024
58185,1700.42,144.0,50,DRV00044,757,12.8,10.4,1506.42,2024
58186,4625.48,708.51,200,DRV00132,2316,36.2,9.4,3716.9699999999993,2024
58187,4633.15,590.24,0,DRV00091,2240,38.2,12.0,4042.91,2024
58188,1298.57,98.61,50,DRV00075,536,9.9,8.7,1149.96,2024
58189,3859.12,738.48,0,DRV00138,2340,36.1,11.8,3120.64,2024
58190,1499.94,189.0,0,DRV00044,727,12.0,4.5,1310.94,2024
58191,3296.79,357.25,150,DRV00085,1491,25.6,11.2,2789.54,2024
58192,2350.44,344.52,0,DRV00085,1054,17.5,5.1,2005.92,2024
58193,2163.52,249.44,100,DRV00016,1630,26.0,4.9,1814.08,2024
58194,3016.58,555.52,50,DRV00033,2005,33.5,3.2,2411.06,2024
58195,4698.27,451.8,100,DRV00084,2364,36.4,4.9,4146.47,2024
58196,852.66,131.28,0,DRV00033,547,9.1,5.8,721.38,2024
58197,3398.95,406.72,150,DRV00055,1315,24.2,4.7,2842.2299999999996,2024
58198,5933.09,590.24,200,DRV00149,2181,40.7,3.0,5142.85,2024
58199,4639.77,524.7,0,DRV00088,1739,32.5,10.6,4115.070000000001,2024
58200,3099.38,295.83,50,DRV00098,1626,26.6,4.8,2753.55,2024
58201,1317.38,137.31,200,DRV00005,602,11.3,7.7,980.0700000000002,2024
58202,237.01,13.8,0,DRV00011,97,1.7,3.1,223.20999999999998,2024
58203,1481.84,137.31,200,DRV00147,606,10.7,11.0,1144.53,2024
58204,6557.93,891.82,100,DRV00126,2664,52.5,5.9,5566.110000000001,2024
58205,1200.52,128.63,75,DRV00107,718,11.9,5.5,996.89,2024
58206,163.15,15.64,0,DRV00026,92,1.7,10.5,147.51,2024
58207,368.09,40.08,200,DRV00055,165,2.8,10.0,128.01,2024
58208,3542.45,504.32,0,DRV00057,1592,27.8,8.0,3038.1299999999997,2024
58209,2319.41,344.12,100,DRV00059,1211,23.6,5.5,1875.29,2024
58210,5601.67,472.14,0,DRV00099,2796,52.8,11.4,5129.53,2024
58211,1455.45,185.6,0,DRV00028,681,10.5,11.7,1269.8500000000001,2024
58212,3928.91,357.25,150,DRV00101,1506,27.7,9.5,3421.66,2024
58213,2578.94,406.72,75,DRV00064,1362,26.9,4.4,2097.2200000000003,2024
58214,2051.55,344.12,0,DRV00005,1269,23.7,10.5,1707.4300000000003,2024
58215,5510.99,708.51,200,DRV00056,2117,35.5,11.1,4602.48,2024
58216,3842.67,537.81,75,DRV00120,2533,46.7,2.8,3229.86,2024
58217,4796.02,590.24,50,DRV00044,2181,36.3,5.6,4155.780000000001,2024
58218,931.79,161.53,75,DRV00146,577,10.2,3.1,695.26,2024
58219,5706.0,891.82,0,DRV00022,2777,46.8,2.1,4814.18,2024
58220,1437.39,189.0,0,DRV00020,675,12.2,10.1,1248.39,2024
58221,4111.37,357.25,200,DRV00039,1441,27.2,4.0,3554.12,2024
58222,2688.45,249.44,75,DRV00043,1598,27.2,10.7,2364.0099999999998,2024
58223,5582.9,453.91,0,DRV00144,2346,39.8,7.7,5128.99,2024
58224,3473.59,460.0,0,DRV00033,1937,32.2,2.9,3013.59,2024
58225,2829.5,419.43,75,DRV00071,1348,21.4,4.1,2335.07,2024
58226,4577.13,454.74,0,DRV00038,1767,28.6,4.9,4122.39,2024
58227,3438.35,295.83,0,DRV00020,1535,25.1,6.0,3142.52,2024
58228,1567.53,185.6,0,DRV00100,652,11.8,9.5,1381.93,2024
58229,1635.48,144.0,0,DRV00032,772,12.9,5.0,1491.48,2024
58230,614.18,86.46,75,DRV00022,280,4.5,4.8,452.71999999999997,2024
58231,1364.0,187.6,150,DRV00054,658,12.1,4.3,1026.4,2024
58232,3656.92,460.0,150,DRV00094,1974,35.8,9.7,3046.92,2024
58233,1639.42,144.0,50,DRV00041,742,14.5,8.0,1445.42,2024
58234,3083.49,255.36,0,DRV00147,1260,24.7,10.8,2828.1299999999997,2024
58235,6952.12,891.82,200,DRV00125,2681,43.4,7.5,5860.3,2024
58236,4688.07,451.8,0,DRV00095,2410,41.9,8.3,4236.2699999999995,2024
58237,3793.32,524.7,0,DRV00058,1764,33.8,4.0,3268.62,2024
58238,3962.9,524.7,200,DRV00150,1867,35.5,10.1,3238.2,2024
58239,3879.41,460.0,100,DRV00147,1933,30.5,4.4,3319.41,2024
58240,6427.02,814.37,150,DRV00109,2579,46.9,11.9,5462.650000000001,2024
58241,6987.64,453.91,75,DRV00083,2371,40.4,11.6,6458.7300000000005,2024
58242,3492.93,357.25,0,DRV00059,1438,26.3,9.9,3135.68,2024
58243,1751.07,114.3,0,DRV00058,805,13.8,4.9,1636.77,2024
58244,1612.14,209.79,0,DRV00092,831,13.2,6.5,1402.3500000000001,2024
58245,274.6,13.8,0,DRV00053,98,1.6,10.6,260.8,2024
58246,1732.61,114.3,200,DRV00133,810,15.9,3.0,1418.31,2024
58247,3065.14,406.72,150,DRV00101,1335,24.7,9.0,2508.42,2024
58248,7299.86,814.37,0,DRV00134,2594,42.6,7.7,6485.49,2024
58249,1481.65,189.0,150,DRV00105,687,11.1,9.8,1142.65,2024
58250,1562.86,137.31,0,DRV00079,612,9.5,10.3,1425.55,2024
58251,2187.79,344.52,75,DRV00111,1077,21.4,10.0,1768.27,2024
58252,2814.02,295.83,150,DRV00118,1615,31.9,10.7,2368.19,2024
58253,1320.76,128.63,0,DRV00019,678,11.2,8.1,1192.13,2024
58254,6992.2,463.93,75,DRV00143,2709,48.8,3.3,6453.2699999999995,2024
58255,1390.93,187.6,150,DRV00143,673,12.4,6.2,1053.3300000000002,2024
58256,2209.14,344.52,0,DRV00033,1035,17.1,7.5,1864.62,2024
58257,2845.01,376.0,0,DRV00013,1182,22.5,6.1,2469.01,2024
58258,1451.04,185.6,0,DRV00133,675,10.5,6.2,1265.44,2024
58259,3534.84,357.25,0,DRV00108,1429,27.8,11.5,3177.59,2024
58260,1558.02,170.88,0,DRV00083,756,12.3,10.0,1387.1399999999999,2024
58261,4277.91,564.72,200,DRV00080,2247,35.8,6.5,3513.1899999999996,2024
