,customer_id,route_id,load_date,load_type,weight_lbs,pieces,revenue,fuel_surcharge,accessorial_charges,booking_type,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,total_revenue
8548,CUST00100,RTE00034,2022-04-20,Refrigerated,40083,27,4484.55,792.88,0,Contract,DRV00075,TRK00069,TRL00084,2022-04-20,2288,38.5,351.5,6.51,10.7,3691.67
8549,CUST00029,RTE00018,2022-04-20,Refrigerated,18976,11,1354.23,187.6,100,Dedicated,DRV00010,TRK00038,TRL00065,2022-04-20,721,12.3,129.0,5.59,9.0,1066.63
8550,CUST00028,RTE00025,2022-04-20,Dry Van,44817,4,4850.92,565.38,200,Spot,DRV00009,TRK00116,TRL00155,2022-04-20,3263,53.0,458.3,7.12,3.4,4085.54
8551,CUST00024,RTE00014,2022-04-20,Refrigerated,39847,15,2626.22,228.76,150,Dedicated,DRV00097,TRK00024,TRL00077,2022-04-20,1249,20.4,168.3,7.42,7.2,2247.46
8552,CUST00018,RTE00013,2022-04-20,Dry Van,11451,28,1249.08,141.33,150,Spot,DRV00013,TRK00055,TRL00116,2022-04-20,675,12.6,91.0,7.42,9.3,957.7499999999999
8553,CUST00018,RTE00006,2022-04-20,Refrigerated,32897,13,1554.69,189.0,200,Dedicated,DRV00004,TRK00026,TRL00064,2022-04-20,669,10.9,103.7,6.45,3.5,1165.69
8554,CUST00048,RTE00024,2022-04-20,Dry Van,24260,22,2735.09,376.0,0,Dedicated,DRV00082,TRK00108,TRL00010,2022-04-20,1181,18.4,212.4,5.56,5.0,2359.09
8555,CUST00157,RTE00001,2022-04-20,Refrigerated,28817,7,1091.57,128.63,0,Dedicated,DRV00069,TRK00010,TRL00085,2022-04-20,726,13.9,130.6,5.56,2.1,962.9399999999999
8556,CUST00085,RTE00034,2022-04-20,Refrigerated,37782,13,5356.96,792.88,100,Dedicated,DRV00051,TRK00018,TRL00056,2022-04-20,2505,43.5,354.8,7.06,11.5,4464.08
8557,CUST00054,RTE00048,2022-04-20,Refrigerated,40669,18,5857.45,792.88,0,Dedicated,DRV00141,TRK00071,TRL00041,2022-04-20,2413,42.9,401.5,6.01,3.5,5064.57
8558,CUST00091,RTE00010,2022-04-20,Refrigerated,22961,19,143.54,15.64,0,Contract,DRV00108,TRK00048,TRL00008,2022-04-20,97,1.7,15.5,6.26,6.6,127.89999999999999
8559,CUST00042,RTE00022,2022-04-20,Dry Van,33282,27,1042.39,161.53,75,Contract,DRV00071,TRK00048,TRL00038,2022-04-20,586,11.7,89.6,6.54,6.8,805.8600000000001
8560,CUST00048,RTE00058,2022-04-20,Dry Van,27331,15,1311.72,98.61,50,Spot,DRV00013,,TRL00069,2022-04-20,524,8.5,70.9,7.39,7.3,1163.1100000000001
8561,CUST00168,RTE00038,2022-04-20,Refrigerated,16882,18,3757.99,314.64,100,Spot,DRV00146,TRK00103,TRL00078,2022-04-20,1329,24.4,177.9,7.47,3.8,3343.35
8562,CUST00021,RTE00044,2022-04-20,Refrigerated,41463,23,7052.43,814.37,100,Spot,DRV00011,TRK00010,TRL00091,2022-04-20,2722,43.7,376.0,7.24,9.6,6138.06
8563,CUST00039,RTE00002,2022-04-20,Dry Van,36527,7,1293.97,153.34,100,Dedicated,DRV00029,TRK00067,TRL00101,2022-04-20,736,13.5,126.2,5.83,9.2,1040.63
8564,CUST00002,RTE00031,2022-04-20,Dry Van,21995,8,1361.06,185.6,150,Dedicated,DRV00032,TRK00010,,2022-04-20,635,10.3,96.4,6.59,2.1,1025.46
8565,CUST00100,RTE00046,2022-04-20,Refrigerated,37032,17,7139.75,499.18,0,Dedicated,DRV00123,TRK00083,TRL00179,2022-04-20,2260,40.7,321.9,7.02,5.5,6640.57
8566,CUST00038,RTE00042,2022-04-20,Dry Van,12809,1,6661.39,472.14,150,Dedicated,DRV00038,TRK00036,TRL00083,2022-04-20,2736,48.7,412.0,6.64,7.4,6039.25
8567,CUST00067,RTE00053,2022-04-20,Refrigerated,43285,15,1961.07,209.79,0,Dedicated,DRV00080,,TRL00030,2022-04-20,814,15.7,128.6,6.33,10.0,1751.28
8568,CUST00148,RTE00007,2022-04-20,Refrigerated,14875,26,4414.52,504.32,150,Spot,DRV00114,TRK00113,TRL00031,2022-04-20,1661,26.0,240.4,6.91,8.4,3760.2000000000003
8569,CUST00087,RTE00056,2022-04-20,Dry Van,43621,14,3682.35,309.24,200,Spot,DRV00113,TRK00048,TRL00024,2022-04-20,1717,33.9,267.9,6.41,2.8,3173.1099999999997
8570,CUST00082,RTE00019,2022-04-20,Dry Van,37140,9,2654.34,406.72,100,Dedicated,DRV00107,TRK00099,TRL00041,2022-04-20,1280,23.5,185.5,6.9,10.6,2147.62
8571,CUST00029,RTE00014,2022-04-20,Dry Van,29159,8,2836.46,228.76,0,Dedicated,DRV00038,TRK00031,TRL00151,2022-04-20,1271,22.9,215.1,5.91,9.2,2607.7
8572,CUST00093,RTE00045,2022-04-20,Refrigerated,37406,8,1333.93,137.31,150,Spot,DRV00084,TRK00099,TRL00109,2022-04-20,602,9.5,81.1,7.42,8.6,1046.6200000000001
8573,CUST00168,RTE00049,2022-04-20,Refrigerated,24201,1,1906.39,144.0,150,Dedicated,DRV00033,TRK00058,TRL00086,2022-04-20,748,12.3,132.2,5.66,4.9,1612.39
8574,CUST00102,RTE00048,2022-04-20,Dry Van,39563,6,6338.23,792.88,0,Dedicated,DRV00063,TRK00086,TRL00175,2022-04-20,2394,46.7,407.1,5.88,11.7,5545.349999999999
8575,CUST00067,RTE00048,2022-04-20,Dry Van,16243,26,5829.98,792.88,50,Dedicated,DRV00019,TRK00091,TRL00178,2022-04-20,2320,36.6,320.0,7.25,9.8,4987.099999999999
8576,CUST00156,RTE00039,2022-04-20,Dry Van,42227,8,2423.7,344.52,0,Spot,DRV00014,TRK00015,TRL00160,2022-04-20,1061,16.5,144.0,7.37,4.0,2079.18
8577,CUST00176,RTE00020,2022-04-20,Dry Van,41337,28,3268.1,738.48,0,Spot,DRV00061,TRK00002,TRL00162,2022-04-20,2302,43.0,399.7,5.76,2.5,2529.62
8578,CUST00183,RTE00023,2022-04-20,Dry Van,35549,14,2856.4,216.92,0,Dedicated,DRV00129,TRK00012,TRL00026,2022-04-20,1291,23.8,195.9,6.59,5.3,2639.48
8579,CUST00148,RTE00015,2022-04-20,Dry Van,33730,27,226.84,13.8,100,Spot,DRV00121,TRK00110,TRL00046,2022-04-20,91,1.5,13.5,6.76,10.6,113.04
8580,CUST00102,RTE00050,2022-04-20,Refrigerated,40232,16,1338.19,170.88,150,Spot,DRV00016,TRK00065,TRL00122,2022-04-20,744,11.8,127.4,5.84,7.2,1017.3100000000001
8581,CUST00037,RTE00037,2022-04-20,Dry Van,18153,12,3963.42,537.81,75,Spot,DRV00062,TRK00009,TRL00004,2022-04-20,2694,42.5,406.3,6.63,4.4,3350.61
8582,CUST00146,RTE00034,2022-04-20,Refrigerated,38725,23,5502.14,792.88,0,Spot,DRV00105,TRK00023,TRL00078,2022-04-20,2434,41.2,329.4,7.39,10.9,4709.26
8583,CUST00185,RTE00007,2022-04-20,Refrigerated,32727,26,4289.03,504.32,75,Dedicated,DRV00144,TRK00044,TRL00169,2022-04-20,1649,27.8,223.4,7.38,7.7,3709.7099999999996
8584,CUST00150,RTE00036,2022-04-20,Dry Van,40024,14,635.39,86.46,200,Spot,DRV00045,TRK00068,TRL00054,2022-04-20,266,4.8,35.9,7.4,11.8,348.93
8585,CUST00116,RTE00025,2022-04-20,Refrigerated,28036,1,5911.0,565.38,150,Contract,DRV00085,TRK00020,TRL00020,2022-04-20,3369,56.4,459.0,7.34,9.3,5195.62
8586,CUST00017,RTE00058,2022-04-20,Refrigerated,35801,2,1117.58,98.61,75,Spot,DRV00121,TRK00015,TRL00051,2022-04-20,551,10.8,87.6,6.29,11.5,943.9699999999999
8587,CUST00002,RTE00041,2022-04-20,Dry Van,37097,4,2900.93,255.36,0,Contract,,TRK00029,TRL00151,2022-04-20,1192,23.1,197.7,6.03,4.5,2645.5699999999997
8588,CUST00108,RTE00011,2022-04-20,Dry Van,28543,6,843.33,131.28,100,Dedicated,,,TRL00015,2022-04-20,585,9.1,93.9,6.23,2.8,612.0500000000001
8589,CUST00111,RTE00011,2022-04-20,Dry Van,33879,10,1062.68,131.28,0,Dedicated,DRV00016,TRK00025,TRL00118,2022-04-20,554,9.7,87.5,6.33,7.3,931.4000000000001
8590,CUST00064,RTE00006,2022-04-20,Refrigerated,13311,5,1633.58,189.0,100,Dedicated,DRV00143,TRK00009,TRL00137,2022-04-20,664,11.2,93.5,7.1,6.6,1344.58
8591,CUST00182,RTE00013,2022-04-20,Refrigerated,15652,12,1100.7,141.33,0,Dedicated,DRV00109,TRK00051,TRL00094,2022-04-20,680,12.9,92.9,7.32,5.8,959.37
8592,CUST00023,RTE00056,2022-04-20,Refrigerated,31563,8,4370.57,309.24,150,Spot,DRV00098,TRK00050,TRL00011,2022-04-20,1847,30.7,270.0,6.84,9.7,3911.33
8593,CUST00157,RTE00008,2022-04-20,Dry Van,30540,6,1951.64,114.3,0,Dedicated,DRV00120,TRK00038,TRL00059,2022-04-20,802,14.4,110.5,7.26,9.4,1837.3400000000001
8594,CUST00045,RTE00024,2022-04-20,Dry Van,44667,8,2513.48,376.0,100,Spot,DRV00114,TRK00116,TRL00112,2022-04-20,1200,20.9,216.2,5.55,3.2,2037.48
8595,CUST00158,RTE00012,2022-04-20,Refrigerated,38393,14,5954.35,453.91,50,Contract,DRV00114,TRK00084,TRL00056,2022-04-20,2409,41.3,361.2,6.67,7.7,5450.4400000000005
8596,CUST00199,RTE00049,2022-04-20,Refrigerated,21626,18,1763.7,144.0,200,Spot,DRV00129,TRK00079,TRL00047,2022-04-20,747,11.9,101.1,7.39,9.2,1419.7
8597,CUST00069,RTE00021,2022-04-20,Dry Van,44420,24,4511.54,590.24,150,Dedicated,DRV00128,TRK00096,TRL00033,2022-04-20,2142,38.2,288.3,7.43,8.7,3771.3
8598,CUST00147,RTE00001,2022-04-20,Refrigerated,28363,22,1139.84,128.63,0,Contract,DRV00132,TRK00068,TRL00113,2022-04-20,683,12.2,120.0,5.69,4.9,1011.2099999999999
8599,CUST00147,RTE00019,2022-04-21,Dry Van,43830,6,3399.91,406.72,75,Dedicated,DRV00080,TRK00006,TRL00126,2022-04-21,1354,21.1,213.2,6.35,11.3,2918.1899999999996
8600,CUST00156,RTE00034,2022-04-21,Dry Van,21541,17,5315.14,792.88,50,Spot,DRV00089,TRK00078,TRL00170,2022-04-21,2408,38.0,337.7,7.13,2.8,4472.26
8601,CUST00153,RTE00056,2022-04-21,Refrigerated,21045,22,3940.79,309.24,0,Contract,DRV00047,TRK00086,TRL00084,2022-04-21,1854,30.3,258.2,7.18,7.3,3631.55
8602,CUST00038,RTE00041,2022-04-21,Refrigerated,39832,12,3032.61,255.36,200,Dedicated,DRV00065,TRK00013,TRL00073,2022-04-21,1295,20.1,219.1,5.91,4.8,2577.25
8603,CUST00074,RTE00010,2022-04-21,Refrigerated,34049,8,170.26,15.64,150,Contract,DRV00062,TRK00045,TRL00152,2022-04-21,98,1.9,15.1,6.48,3.8,4.61999999999999
8604,CUST00199,RTE00046,2022-04-21,Dry Van,31642,19,5671.25,499.18,50,Dedicated,DRV00062,TRK00065,TRL00033,2022-04-21,2358,36.3,357.8,6.59,11.0,5122.07
8605,CUST00118,RTE00010,2022-04-21,Dry Van,40991,13,137.13,15.64,200,Dedicated,DRV00029,TRK00069,TRL00025,2022-04-21,94,1.8,16.8,5.58,11.9,-78.51
8606,CUST00043,RTE00031,2022-04-21,Dry Van,14152,13,1328.22,185.6,50,Spot,DRV00142,TRK00049,TRL00048,2022-04-21,647,10.9,93.1,6.95,8.9,1092.6200000000001
8607,CUST00123,RTE00027,2022-04-21,Dry Van,23837,3,2354.36,419.43,75,Contract,DRV00010,TRK00110,TRL00152,2022-04-21,1366,23.7,210.2,6.5,6.3,1859.93
8608,CUST00018,RTE00012,2022-04-21,Refrigerated,14320,6,6566.48,453.91,75,Spot,DRV00062,TRK00082,TRL00075,2022-04-21,2478,41.7,437.8,5.66,11.3,6037.57
8609,CUST00194,RTE00001,2022-04-21,Refrigerated,26208,7,1171.32,128.63,0,Spot,DRV00129,TRK00069,TRL00128,2022-04-21,705,12.5,112.1,6.29,3.0,1042.69
8610,CUST00042,RTE00024,2022-04-21,Dry Van,11699,15,3024.58,376.0,200,Dedicated,DRV00006,TRK00095,TRL00012,2022-04-21,1262,24.7,216.5,5.83,6.5,2448.58
8611,CUST00039,RTE00034,2022-04-21,Refrigerated,41424,10,5082.15,792.88,200,Dedicated,DRV00112,TRK00116,TRL00132,2022-04-21,2321,42.2,317.1,7.32,2.2,4089.2699999999995
8612,CUST00166,RTE00035,2022-04-21,Dry Van,35226,5,2372.43,344.12,0,Spot,DRV00069,TRK00063,TRL00058,2022-04-21,1267,22.6,227.9,5.56,5.0,2028.31
8613,CUST00072,RTE00050,2022-04-21,Dry Van,19314,3,1235.68,170.88,200,Dedicated,DRV00055,TRK00060,TRL00031,2022-04-21,736,12.4,126.2,5.83,4.2,864.8000000000001
8614,CUST00071,RTE00012,2022-04-21,Dry Van,27368,24,5717.98,453.91,50,Dedicated,DRV00015,TRK00079,TRL00138,2022-04-21,2523,47.6,340.9,7.4,4.5,5214.07
8615,CUST00178,RTE00047,2022-04-21,Dry Van,21361,15,968.54,76.16,100,Dedicated,DRV00012,TRK00055,TRL00162,2022-04-21,498,7.7,73.5,6.78,5.8,792.38
8616,CUST00081,RTE00025,2022-04-21,Refrigerated,28086,12,5198.71,565.38,150,Contract,DRV00102,TRK00111,TRL00158,2022-04-21,3078,57.2,501.3,6.14,2.0,4483.33
8617,CUST00145,RTE00019,2022-04-21,Dry Van,16143,24,2759.05,406.72,0,Contract,DRV00102,TRK00078,TRL00125,2022-04-21,1322,24.4,194.7,6.79,9.2,2352.33
8618,CUST00172,RTE00003,2022-04-21,Dry Van,17353,10,5107.3,580.87,75,Spot,DRV00053,TRK00064,TRL00122,2022-04-21,2091,34.4,355.6,5.88,9.3,4451.43
8619,CUST00119,RTE00058,2022-04-21,Refrigerated,11511,22,1031.14,98.61,0,Contract,DRV00138,TRK00060,TRL00115,2022-04-21,515,9.5,77.1,6.68,11.9,932.5300000000001
8620,CUST00166,RTE00011,2022-04-21,Refrigerated,30364,23,915.51,131.28,0,Contract,DRV00103,TRK00085,TRL00086,2022-04-21,586,11.0,88.8,6.6,2.7,784.23
8621,CUST00069,RTE00058,2022-04-21,Dry Van,41432,25,1327.19,98.61,100,Dedicated,DRV00044,TRK00058,TRL00082,2022-04-21,548,10.6,87.4,6.27,4.8,1128.5800000000002
8622,CUST00053,RTE00053,2022-04-21,Dry Van,24212,15,1940.45,209.79,75,Contract,DRV00087,TRK00058,TRL00030,2022-04-21,772,12.4,112.4,6.87,11.8,1655.66
8623,CUST00135,RTE00038,2022-04-21,Refrigerated,20971,21,3946.98,314.64,0,Dedicated,DRV00108,TRK00044,TRL00132,2022-04-21,1317,23.1,212.8,6.19,5.0,3632.34
8624,CUST00009,RTE00058,2022-04-21,Refrigerated,33413,16,1289.51,98.61,0,Contract,DRV00109,TRK00002,TRL00028,2022-04-21,544,10.1,81.3,6.69,9.0,1190.9
8625,CUST00089,RTE00043,2022-04-21,Dry Van,31236,3,2479.49,249.44,150,Dedicated,DRV00095,TRK00070,TRL00102,2022-04-21,1528,25.9,227.4,6.72,3.9,2080.0499999999997
8626,CUST00139,RTE00028,2022-04-21,Refrigerated,11141,16,3935.59,564.72,150,Spot,DRV00143,TRK00082,TRL00050,2022-04-21,2155,37.5,316.9,6.8,7.9,3220.87
8627,CUST00070,RTE00024,2022-04-21,Dry Van,12341,9,3323.16,376.0,100,Contract,DRV00022,TRK00050,TRL00158,2022-04-21,1209,18.7,164.3,7.36,5.5,2847.16
8628,CUST00018,RTE00039,2022-04-21,Dry Van,34099,19,2035.24,344.52,100,Dedicated,DRV00112,TRK00058,TRL00065,2022-04-21,1029,19.1,146.2,7.04,3.7,1590.72
8629,CUST00135,RTE00019,2022-04-21,Refrigerated,17348,28,2638.43,406.72,50,Dedicated,DRV00113,TRK00050,TRL00109,2022-04-21,1327,23.0,214.4,6.19,2.7,2181.71
8630,CUST00144,RTE00009,2022-04-21,Dry Van,17818,27,1901.26,149.26,0,Dedicated,DRV00127,TRK00106,TRL00085,2022-04-21,888,14.4,139.4,6.37,7.6,1752.0
8631,CUST00146,RTE00051,2022-04-21,Dry Van,44754,8,3167.73,460.0,0,Dedicated,DRV00044,TRK00076,TRL00062,2022-04-21,1979,34.3,335.4,5.9,4.0,2707.73
8632,CUST00072,RTE00044,2022-04-21,Refrigerated,29332,24,7368.77,814.37,100,Dedicated,DRV00149,TRK00045,TRL00067,2022-04-21,2818,55.3,443.1,6.36,2.7,6454.400000000001
8633,CUST00050,RTE00028,2022-04-21,Dry Van,26549,1,4426.17,564.72,150,Spot,DRV00028,TRK00008,TRL00097,2022-04-21,2275,38.5,330.7,6.88,2.5,3711.45
8634,CUST00167,RTE00031,2022-04-21,Dry Van,41955,9,1272.58,185.6,50,Contract,DRV00149,TRK00049,TRL00088,2022-04-21,681,10.9,96.6,7.05,11.3,1036.98
8635,CUST00121,RTE00006,2022-04-21,Refrigerated,13637,26,1257.75,189.0,75,Contract,DRV00078,TRK00012,TRL00109,2022-04-21,725,13.4,115.4,6.28,11.5,993.75
8636,CUST00037,RTE00022,2022-04-21,Dry Van,21431,26,935.51,161.53,0,Dedicated,DRV00066,TRK00041,TRL00032,2022-04-21,550,10.1,94.5,5.82,3.9,773.98
8637,CUST00045,RTE00046,2022-04-21,Dry Van,34596,13,5697.41,499.18,0,Contract,DRV00117,TRK00002,TRL00151,2022-04-21,2308,42.8,395.9,5.83,3.1,5198.23
8638,CUST00112,RTE00047,2022-04-21,Dry Van,12566,26,1027.22,76.16,0,Dedicated,DRV00012,TRK00012,TRL00037,2022-04-21,470,8.3,66.6,7.06,2.3,951.0600000000001
8639,CUST00122,RTE00022,2022-04-21,Refrigerated,19414,12,1099.42,161.53,150,Spot,DRV00150,TRK00009,TRL00065,2022-04-21,571,11.3,86.4,6.61,7.3,787.8900000000001
8640,CUST00086,RTE00055,2022-04-21,Dry Van,42428,5,3171.14,357.25,150,Dedicated,DRV00110,TRK00011,TRL00052,2022-04-21,1482,23.8,246.6,6.01,11.1,2663.89
8641,CUST00104,RTE00002,2022-04-21,Dry Van,42963,25,1527.53,153.34,100,Dedicated,DRV00111,TRK00096,TRL00116,2022-04-21,714,11.9,106.7,6.69,8.6,1274.19
8642,CUST00091,RTE00030,2022-04-21,Dry Van,12848,7,4634.92,708.51,0,Contract,DRV00127,TRK00019,,2022-04-21,2106,35.7,336.4,6.26,2.3,3926.41
8643,CUST00147,RTE00008,2022-04-21,Dry Van,41847,12,2000.67,114.3,50,Contract,DRV00010,TRK00112,TRL00127,2022-04-21,755,12.3,123.0,6.14,4.9,1836.3700000000001
8644,CUST00063,RTE00017,2022-04-21,Refrigerated,24288,20,1976.34,384.2,0,Spot,DRV00142,TRK00113,TRL00136,2022-04-21,1161,19.6,209.2,5.55,9.8,1592.1399999999999
8645,CUST00090,RTE00043,2022-04-21,Dry Van,35099,20,2081.77,249.44,0,Contract,DRV00149,TRK00093,TRL00024,2022-04-21,1643,28.5,269.3,6.1,5.6,1832.33
8646,CUST00002,RTE00037,2022-04-21,Refrigerated,39211,12,4417.8,537.81,75,Spot,DRV00087,TRK00099,TRL00090,2022-04-21,2593,46.0,452.5,5.73,6.7,3804.9900000000002
8647,CUST00139,RTE00040,2022-04-21,Refrigerated,15456,16,3584.99,524.7,100,Dedicated,DRV00078,TRK00110,TRL00154,2022-04-21,1736,29.6,272.1,6.38,6.4,2960.29
8648,CUST00146,RTE00006,2022-04-21,Dry Van,29876,28,1567.17,189.0,0,Dedicated,DRV00005,TRK00044,TRL00067,2022-04-21,671,10.4,101.8,6.59,7.6,1378.17
8649,CUST00114,RTE00005,2022-04-21,Dry Van,30777,5,4007.34,454.74,75,Spot,DRV00087,TRK00058,TRL00118,2022-04-21,1819,30.2,321.9,5.65,2.5,3477.6000000000004
8650,CUST00018,RTE00035,2022-04-21,Dry Van,41193,4,1997.2,344.12,50,Dedicated,DRV00092,,TRL00117,2022-04-21,1268,20.8,175.9,7.21,2.3,1603.08
8651,CUST00191,RTE00040,2022-04-21,Refrigerated,30947,27,4567.34,524.7,0,Dedicated,DRV00112,TRK00035,TRL00057,2022-04-21,1869,35.0,286.7,6.52,8.9,4042.6400000000003
8652,CUST00071,RTE00012,2022-04-21,Refrigerated,16474,18,7213.83,453.91,0,Spot,DRV00030,TRK00070,TRL00081,2022-04-21,2504,40.4,407.2,6.15,9.5,6759.92
8653,CUST00199,RTE00027,2022-04-21,Refrigerated,16169,22,2281.07,419.43,0,Dedicated,DRV00025,TRK00063,TRL00108,2022-04-21,1298,20.1,193.2,6.72,3.9,1861.64
8654,CUST00083,RTE00009,2022-04-21,Refrigerated,11204,10,1689.25,149.26,50,Dedicated,DRV00061,TRK00116,TRL00144,2022-04-21,909,17.3,122.5,7.42,10.5,1489.99
8655,CUST00142,RTE00025,2022-04-21,Refrigerated,26716,19,5294.93,565.38,200,Spot,DRV00079,TRK00044,TRL00044,2022-04-21,3343,63.1,456.1,7.33,2.1,4529.55
8656,CUST00128,RTE00023,2022-04-21,Dry Van,32061,24,3120.22,216.92,75,Dedicated,DRV00105,TRK00107,TRL00162,2022-04-21,1281,20.7,205.6,6.23,8.7,2828.2999999999997
8657,CUST00194,RTE00040,2022-04-21,Refrigerated,24536,5,4616.41,524.7,100,Spot,DRV00055,TRK00020,TRL00070,2022-04-21,1796,30.9,286.9,6.26,2.9,3991.71
8658,CUST00175,RTE00051,2022-04-21,Dry Van,19356,8,3811.79,460.0,200,Spot,DRV00074,TRK00106,TRL00013,2022-04-21,1940,30.4,294.4,6.59,10.2,3151.79
8659,CUST00012,RTE00058,2022-04-21,Dry Van,29863,12,1008.99,98.61,200,Spot,DRV00120,TRK00073,TRL00159,2022-04-21,512,8.5,86.6,5.91,11.8,710.38
8660,CUST00114,RTE00048,2022-04-21,Dry Van,29721,11,6290.26,792.88,0,Dedicated,DRV00041,TRK00115,TRL00155,2022-04-21,2507,44.8,451.7,5.55,11.0,5497.38
8661,CUST00026,RTE00022,2022-04-21,Dry Van,10394,13,1022.48,161.53,150,Spot,DRV00066,TRK00024,TRL00005,2022-04-21,584,11.0,102.6,5.69,6.9,710.95
8662,CUST00136,RTE00010,2022-04-21,Dry Van,44649,15,135.25,15.64,0,Contract,DRV00090,TRK00082,TRL00083,2022-04-21,94,1.6,16.7,5.64,3.9,119.61
8663,CUST00179,RTE00020,2022-04-21,Dry Van,23455,16,4253.54,738.48,75,Contract,DRV00062,TRK00112,TRL00128,2022-04-21,2327,46.1,390.4,5.96,10.2,3440.06
8664,CUST00174,RTE00055,2022-04-21,Refrigerated,36250,7,3280.09,357.25,0,Contract,DRV00085,TRK00064,TRL00018,2022-04-21,1476,26.1,229.5,6.43,3.4,2922.84
8665,CUST00197,RTE00038,2022-04-21,Refrigerated,27969,2,3025.56,314.64,0,Dedicated,DRV00144,TRK00010,TRL00116,2022-04-21,1359,26.3,222.4,6.11,5.2,2710.92
8666,CUST00001,RTE00046,2022-04-21,Refrigerated,13827,20,7005.05,499.18,50,Dedicated,DRV00006,TRK00012,TRL00113,2022-04-21,2321,42.3,328.8,7.06,5.7,6455.87
8667,CUST00052,RTE00056,2022-04-21,Dry Van,35817,2,4262.57,309.24,200,Contract,DRV00094,,TRL00102,2022-04-21,1766,32.4,243.6,7.25,4.4,3753.33
8668,CUST00139,RTE00041,2022-04-21,Refrigerated,43985,7,3686.92,255.36,0,Dedicated,DRV00124,TRK00048,TRL00007,2022-04-21,1265,21.0,171.2,7.39,9.4,3431.56
8669,CUST00081,RTE00026,2022-04-21,Refrigerated,11986,5,3113.81,555.52,0,Dedicated,DRV00009,TRK00099,TRL00051,2022-04-21,2089,38.4,294.2,7.1,9.5,2558.29
8670,CUST00183,RTE00040,2022-04-21,Dry Van,22738,14,3857.15,524.7,0,Dedicated,DRV00105,TRK00045,TRL00064,2022-04-21,1754,30.3,243.9,7.19,4.5,3332.45
8671,CUST00067,RTE00058,2022-04-21,Dry Van,14335,5,1233.99,98.61,0,Dedicated,DRV00134,TRK00059,TRL00125,2022-04-21,556,9.1,74.7,7.44,6.6,1135.38
8672,CUST00155,RTE00010,2022-04-21,Refrigerated,40134,14,167.4,15.64,50,Spot,DRV00123,TRK00008,TRL00115,2022-04-21,94,1.8,12.7,7.4,11.3,101.76
8673,CUST00172,RTE00016,2022-04-21,Refrigerated,38734,18,7458.86,463.93,75,Dedicated,DRV00011,TRK00011,TRL00084,2022-04-21,2824,44.9,447.5,6.31,10.8,6919.929999999999
8674,CUST00005,RTE00033,2022-04-21,Dry Van,30358,14,441.0,40.08,0,Dedicated,DRV00117,TRK00093,TRL00126,2022-04-21,168,2.9,28.5,5.89,6.5,400.92
8675,CUST00044,RTE00052,2022-04-21,Refrigerated,22506,28,1465.11,273.36,50,Dedicated,DRV00011,TRK00084,TRL00061,2022-04-21,839,13.2,123.9,6.77,2.9,1141.75
8676,CUST00063,RTE00012,2022-04-22,Dry Van,18199,21,5950.15,453.91,100,Contract,DRV00098,TRK00030,TRL00003,2022-04-22,2558,39.6,379.0,6.75,11.3,5396.24
8677,CUST00197,RTE00046,2022-04-22,Refrigerated,32339,5,6587.05,499.18,0,Dedicated,,TRK00051,TRL00004,2022-04-22,2386,44.8,415.0,5.75,3.8,6087.87
8678,CUST00133,RTE00020,2022-04-22,Refrigerated,14751,9,3649.67,738.48,150,Spot,DRV00066,TRK00072,TRL00157,2022-04-22,2162,36.6,374.0,5.78,6.5,2761.19
8679,CUST00147,RTE00057,2022-04-22,Dry Van,40221,4,2315.87,276.3,200,Contract,DRV00117,TRK00064,TRL00153,2022-04-22,936,16.8,155.5,6.02,5.2,1839.57
8680,CUST00045,RTE00032,2022-04-22,Refrigerated,13385,25,4123.63,451.8,100,Dedicated,DRV00139,TRK00057,TRL00100,2022-04-22,2374,38.7,318.2,7.46,4.4,3571.83
8681,CUST00036,RTE00015,2022-04-22,Dry Van,23814,2,234.54,13.8,50,Dedicated,DRV00088,TRK00058,TRL00106,2022-04-22,94,1.4,13.0,7.25,9.0,170.73999999999998
8682,CUST00066,RTE00002,2022-04-22,Dry Van,17808,24,1358.86,153.34,150,Spot,DRV00143,TRK00073,TRL00152,2022-04-22,701,12.3,115.3,6.08,2.3,1055.52
8683,CUST00001,RTE00003,2022-04-22,Refrigerated,27590,3,4849.41,580.87,0,Contract,DRV00119,TRK00072,TRL00019,2022-04-22,2083,35.8,317.5,6.56,8.9,4268.54
8684,CUST00017,RTE00045,2022-04-22,Refrigerated,34579,21,1507.64,137.31,75,Dedicated,DRV00037,TRK00059,TRL00034,2022-04-22,610,10.4,106.6,5.72,6.4,1295.3300000000002
8685,CUST00038,RTE00047,2022-04-22,Dry Van,26698,14,1102.51,76.16,150,Dedicated,DRV00081,TRK00055,TRL00109,2022-04-22,476,7.8,66.5,7.16,6.1,876.35
8686,CUST00121,RTE00045,2022-04-22,Dry Van,21968,2,1256.27,137.31,50,Dedicated,DRV00098,TRK00111,TRL00008,2022-04-22,626,9.7,110.6,5.66,9.3,1068.96
8687,CUST00131,RTE00041,2022-04-22,Refrigerated,36438,27,3733.26,255.36,0,Spot,DRV00091,TRK00065,TRL00041,2022-04-22,1216,18.8,168.0,7.24,7.2,3477.9
